lat,lon,detloc,name,city,state
33.864782,-112.154656,BOPPHX,PHOENIX FEDERAL CORRECTIONAL INSTITUTE,PHOENIX,AZ
40.604192,-75.465618,LEHIGPA,LEHIGH COUNTY JAIL (PENNSYLVANIA),ALLENTOWN,PA
29.714592,-95.437938,WOAKSTX,WEST OAKS HOSPITAL,HOUSTON,TX
30.491661,-95.985014,GRIMETX,GRIMES COUNTY SHERIFFS DEPARTMENT,ANDERSON,TX
34.603003,-118.160775,PLRMCCA,PALMDALE REGIONAL MEDICAL CENTER,PALMDALE,CA
43.429487,-76.478608,OSWEGNY,OSWEGO COUNTY JAIL,OSWEGO,NY
38.203807,-83.472884,RICRANS,"ACI (CRANSTON, RHODE ISLAND)",CRANSTON,RI
34.681231,-120.496076,BOPLOM,LOMPOC USP,LOMPOC,CA
35.09181,-81.509127,CHLHOLD,"CHARLESTON, SC HOLD ROOM",CHARLESTON,SC
32.749921,-117.12884,SDPROCA,S.D. COUNTY PROBATION,SAN DIEGO,CA
34.786037,-91.898017,LONOKAR,LONOKE COUNTY DETENTION,LONOKE,AR
42.884637,-78.878729,ERICONY,ERIE COUNTY HOLDING CENTER,BUFFALO,NY
42.884637,-78.878729,EIRHONY,ERIE COUNTY HOLDING CENTER,BUFFALO,NY
42.369451,-71.079185,MIDBIMA,MIDDLESEX COUNTY (BILLERICA),CAMBRIDGE,MA
38.035653,-84.912317,FRANKKY,FRANKLIN COUNTY,FRANKFORT,KY
26.124129,-97.633957,DVHOSTX,DOLLY VINSANT,SAN BENITO,TX
37.646803,-77.550274,RCMHOLD,RICHMOND SUB-OFFICE HOLD,RICHMOND,VA
48.591779,-109.229409,BLAINMT,BLAINE COUNTY JAIL,CHINOOK,MT
38.253428,-85.760465,LOUHOLD,LOUISVILLE HOLD ROOM,LOUISVILLE,KY
31.994377,-102.074279,MLDHOLD,"MIDLAND, TX ERO HOLDROOM",MIDLAND,TX
30.076688,-91.791698,SMCORLA,ST. MARTIN PARISH CORRECTIONAL CENTER,ST MARTINVILLE,LA
30.076688,-91.791698,SMMEDLA,ST. MARTIN PARISH MEDICAL,ST MARTINVILLE,LA
32.513543,-93.74873,VVSHOLD,SHREVEPORT HOLD ROOM,SHREVEPORT,LA
41.424679,-91.044072,MUSCAIA,MUSCATINE COUNTY JAIL,MUSCATINE,IA
35.846354,-86.395127,RUTJVTN,RUTHERFORD COUNTY JUVENILE DETENTION CENTER,MURFREESBORO,TN
44.897202,-122.965461,MARICOR,MARION COUNTY JAIL,SALEM,OR
39.404361,-104.866131,DUGLSCO,DOUGLAS COUNTY DETENTION FACILITY,CASTLE ROCK,CO
42.708548,-73.701559,RENSSNY,RENSSELAER COUNTY CORRECTIONAL FACILITY,TROY,NY
48.30916,-116.557026,BONNRID,BONNER COUNTY DETENTION CENTER,SANDPOINT,ID
47.384669,-122.237434,REGJCWA,REGIONAL JUSTICE CENTER,KENT,WA
37.293674,-80.053518,ROANOVA,ROANOKE COUNTY JAIL,SALEM,VA
46.328672,-120.02306,SUNNYWA,SUNNYSIDE JAIL,SUNNYSIDE,WA
39.047714,-95.670284,SHAJUKS,SHAWNEE COUNTY JUVENILE DETENTION CENTER,TOPEKA,KS
47.422585,-120.31674,CHELAWA,CHELAN COUNTY REGIONAL JUSTICE CENTER,WENATCHEE,WA
32.65486,-114.632965,MIRPYUM,YUMA BORDER PATROL STATION,YUMA,AZ
40.667994,-94.71902,TAYLOIA,TAYLOR COUNTY COURTHOUSE,BEDFORD,IA
32.732776,-94.944452,UPSHUTX,UPSHUR COUNTY JAIL,GILMER,TX
42.497494,-96.406397,WOODBIA,WOODBURY COUNTY JAIL,SIOUX CITY,IA
35.898455,-86.885365,WILLITN,WILLIAMSON COUNTY JAIL,FRANKLIN,TN
38.351712,-81.639107,WVREGWV,WEST VIRGINIA REGIONAL CORRECTIONAL INSTITUTE,CHARLESTON,WV
33.61795,-114.576374,RIVERCA,RIVERSIDE COUNTY SHERIFF,RIVERSIDE,CA
41.015761,-78.412095,CLEARPA,CLEARFIELD COUNTY JAIL,CLEARFIELD,PA
30.701539,-93.825978,SUSSENJ,KEOGH-DWYER CORRECTIONAL FACILITY,NEWTON,NJ
45.778038,-108.498261,YELYSMT,YELLOWSTONE COUNTY YOUTH SERVICES,BILLINGS,MT
43.428064,-96.169499,LYONJIA,LYON COUNTY JAIL,ROCK RAPIDS,IA
36.867477,-87.490377,CHRISKY,CHRISTIAN COUNTY JAIL,HOPKINSVILLE,KY
41.44725,-97.055856,COLFANE,COLFAX CO JAIL,SCHUYLER,NE
42.641121,-95.178168,BUENAIA,BUENA VISTA COUNTY JAIL,STORM LAKE,IA
38.41044,-75.60181,WICOMMD,WICOMICO COUNTY DETENTION CENTER,SALISBURY,MD
47.215677,-123.10329,MASONWA,MASON COUNTY JAIL,SHELTON,WA
46.883885,-117.36349,WHICOWA,WHITMAN COUNTY JAIL,COLFAX,WA
38.843288,-77.308506,FAICOVA,FAIRFAX COUNTY JAIL,FAIRFAX,VA
30.840764,-93.286346,BEAURLA,BEAUREGARD PARISH JAIL,DE RIDDER,LA
45.663847,-97.047123,ROBERSD,ROBERTS COUNTY,SISSETON,SD
30.257551,-81.591085,JAXHOLD,JACKSONVILLE SUB-OFFICE,JACKSONVILLE,FL
46.707449,-111.957961,PARKCMT,PARK COUNTY DETENTION CENTER,LIVINGSTON,MT
30.49017,-99.764226,KIMBLTX,KIMBLE COUNTY JAIL,JUNCTION,TX
35.667848,-97.745246,PIEPDOK,PIEDMONT POLICE DEPARTMENT,PIEDMONT,OK
35.192414,-114.052614,MOHAVAZ,MOHAVE COUNTY CORRECTIONAL CENTER,KINGMAN,AZ
35.089282,-106.650886,BERNANM,BERNALILLO COUNTY DETENTION CENTER,ALBUQUERQUE,NM
42.761057,-104.450893,NIOBRWY,NIOBRARA COUNTY JAIL,LUSK,WY
43.647213,-108.208881,HOTSPWY,HOT SPRINGS COUNTY JAIL,THERMOPOLIS,WY
38.302521,-76.627682,SMARYMD,ST. MARYS COUNTY DETENTION CENTER,LEONARDTOWN,MD
42.515678,-73.215515,CTMANYI,MANSON YOUTH INSTITUTE,CHESHIRE,CT
42.116944,-88.033219,WAUKEIL,WAUKEGAN CITY JAIL,WAUKEGAN,IL
43.506056,-96.745956,MIJUVSD,MINNEHAHA JUVENILE DETENTION CENTER,SIOUX FALLS,SD
40.587247,-98.439651,NEHASTI,HASTINGS DETENTION CENTER,HASTINGS,NE
39.075997,-77.549905,LOUCOVA,LOUDOUN COUNTY JAIL,LEESBURG,VA
30.179959,-96.93793,LEECOTX,LEE COUNTY JAIL,GIDDINS,TX
37.774834,-122.405444,SFCOJCA,SAN FRANCISCO COUNTY JAIL,SAN FRANCISCO,CA
35.267623,-81.181986,GASTNNC,GASTON COUNTY JAIL,GASTONIA,NC
42.557921,-114.467283,TFALLID,TWIN FALLS COUNTY ADULT DETENTION FACILITY,TWIN FALLS,ID
39.701056,-111.822889,JUABCUT,JUAB COUNTY JAIL,NEPHI,UT
46.259316,-84.451164,MICHIRE,CHIPPEWA REGIONAL-KINCHLOE,KINCHELOE,MI
41.433217,-96.498712,DODGENE,DODGE COUNTY JAIL,FREMONT,NE
42.72115,-94.213637,HUMBOIA,HUMBOLDT COUNTY JAIL,HUMBOLDT,IA
35.56326,-106.05368,SFCORNM,SANTA FE CORNELL DETENTION,SANTA FE,NM
30.722822,-85.930316,PAVHRPR,PAVIA HOSPITAL-HATO TEY,SAN JUAN,PR
42.612462,-82.882341,MACCOMI,MACOMB COUNTY JAIL,MOUNT CLEMENS,MI
43.018245,-96.076537,SIOUXIA,SIOUX COUNTY JAIL,ORANGE CITY,IA
30.275952,-91.918375,SMPARLA,ST. MARTIN PARISH,BREAUX BRIDGE,LA
39.776587,-104.846952,DRURYCO,DRURY INN,DENVER,CO
36.983015,-86.434736,WARREKY,WARREN COUNTY REGIONAL,BOWLING GREEN,KY
41.806445,-80.946048,GENEVOH,GENEVA CITY JAIL,GENEVA,OH
42.149922,-77.062442,SENECNY,SENECA COUNTY JAIL,CORNING,NY
35.424242,-97.59675,OKCHOLD,OKLAHOMA CITY HOLD ROOM,OKLAHOMA CITY,OK
33.776421,-84.244643,DEKALGA,DEKALB COUNTY JAIL,DECATUR,GA
34.442477,-119.778793,SBARBCA,SANTA BARBRA COUNTY JAIL,SANTA BARBRA,CA
39.778517,-104.865679,EMBSYCO,EMBASSY SUITES HOTEL,DENVER,CO
35.410801,-86.130471,HILLSNH,HILLSBOROUGH COUNTY JAIL,MANCHESTER,NH
32.574785,-116.919093,EMESACA,EAST MESA DETENTION FACILITY,SAN DIEGO,CA
32.574785,-116.919093,BAILECA,GEORGE BAILEY DETENTION FACILITY,SAN DIEGO,CA
37.266256,-107.01181,ARCHUCO,ARCHULETA COUNTY JAIL,PAGOSA SPRINGS,CO
39.859005,-77.159231,ADAMSPA,ADAMS COUNTY JAIL,GETTYSBURGH,PA
46.86597,-96.836535,CASSCND,CASS COUNTY JAIL,FARGO,ND
33.023427,-111.403053,CAMEDAZ,CENTRAL ARIZONA MEDICAL,FLORENCE,AZ
34.059054,-118.231429,LOSCJCA,LOS ANGELES COUNTY JAIL,LOS ANGELES,CA
35.018129,-94.389464,HARHOLD,HARTFORD OFFICE,HARTFORD,CT
42.845283,-108.725149,FREMOWY,FREMONT COUNTY JAIL (WYOMING),LANDER,WY
40.655734,-73.944873,KCHOSNY,KINGS COUNTY HOSPITAL,BROOKLYN,NY
34.702145,-118.236615,LANCACA,MIRA LOMA DETENTION CENTER,LANCASTER,CA
29.847569,-94.129733,BOPBML,BEAUMONT LOW SECURITY FEDERAL CORRECTIONAL CENTER,BEAUMONT,TX
29.847569,-94.129733,BOPBMP,BEAUMONT FEDERAL,BEAUMONT,TX
29.847569,-94.129733,BOPBMM,BEAUMONT MEDIUM SECURITY FEDERAL CORRECTIONAL CENT,BEAUMONT,TX
34.088712,-118.073502,BHCALCA,ALHAMBRA BHC HOSPITAL,ROSEMEAD,CA
40.739409,-73.976699,BEHOSNY,BELLEVUE HOSPITAL,NEW YORK,NY
42.927145,-78.82922,ECMCBNY,ERIE COUNTY MEDICAL CENTER,BUFFALO,NY
42.23363,-83.494934,VNBRNMI,VAN BUREN TOWNSHIP POLICE DEPARTMENT,BELLEVILLE,MI
40.513667,-107.544929,CRGHOLD,CRAIG HOLDROOM,CRAIG,CO
45.674447,-118.849346,UMATCOR,UMATILLA COUNTY JAIL,PENDLETON,OR
32.575603,-116.919152,CACFDON,RJ DONOVAN CORRECTIONAL FACILITY,SAN DIEGO,CA
31.115849,-97.674499,BELJUTX,BELL COUNTY JUVENILE,KILLEEN,TX
39.740009,-104.991653,VANCCO,VAN CISE SIMONET DETENTION CENTER,DENVER,CO
34.054926,-117.754163,POMONCA,POMONA CITY JAIL,POMONA,CA
34.196216,-84.492662,CHEROGA,CHEROKEE COUNTY JAIL (GEORGIA),CANTON,GA
31.849819,-91.934689,CATAHLA,CATAHOULA CORRECTIONAL CENTER,HARRISONBURG,LA
60.583197,-151.299965,AKWILPT,WILDWOOD PRETRIAL FACILITY,KENAI,AK
44.598194,-75.16884,STLAWNY,ST LAWRENCE COUNTY JAIL,CANTON,NY
41.403916,-95.014423,CASSCIA,CASS COUNTY CORRECTIONAL FACILITY (IOWA),ATLANTIC,IA
40.888954,-72.505524,CTGARCI,GARNER CORRECTIONAL INSTITUTE,NEWTOWN,CT
39.962022,-83.002406,CLMHOLD,COLUMBUS HOLDROOM,COLUMBUS,OH
32.633183,-117.076747,SOBAYCA,SOUTH BAY DETENT FACILITY,CHULA VISTA,CA
47.602982,-122.328536,KINCOWA,KING COUNTY ADULT JAIL,SEATTLE,WA
30.241964,-93.377471,SULPHLA,SULPHUR CITY,SULPHUR,LA
30.326131,-81.650064,DUVALFL,DUVAL/JACKSONVILLE JAIL,JACKSONVILLE,FL
47.950383,-124.378443,FORKSWA,FORKS CITY JAIL,FORKS,WA
43.552521,-96.731349,MINNESD,MINNEHAHA COUNTY JAIL,SIOUX FALLS,SD
37.624123,-104.782935,HUERFCO,HUERFANO COUNTY JAIL,WALSENBERG,CO
38.483781,-94.935875,OSAHOKS,OSAWATAMIE STATE HOSPITAL,OSAWATAMIE,KS
45.629578,-122.675988,CLJUVWA,CLARK COUNTY JUVENILE,VANCOUVER,WA
39.638329,-77.764521,WASHIMD,WASHINGTON COUNTY,HAGERSTOWN,MD
38.738205,-85.822484,CLARKID,CLARK COUNTY JAIL,DUBOIS,ID
43.155131,-98.538831,CHARLSD,CHARLES MIX COUNTY,LAKE ANDES,SD
40.252548,-76.834523,DAUPHPA,"DAUPHIN COUNTY JAIL, PA",HARRISBURG,PA
41.86049,-88.142516,DUPAGIL,DUPAGE COUNTY SHERIFF'S OFFICE,WHEATON,IL
43.194046,-112.344097,BINGHID,BINGHAM COUNTY JAIL,BLACKFOOT,ID
39.477425,-106.047153,SUMMICO,SUMMIT COUNTY JAIL,BRECKENRIDGE,CO
38.644395,-90.342897,SLJUVMO,ST. LOUIS JUVENILE CENTER,ST. LOUIS,MO
31.557565,-97.132846,MCCLETX,MCCLELLAN COUNTY JAIL,WACO,TX
41.536366,-109.297502,SWEETWY,SWEETWATER COUNTY JAIL,ROCK SPRINGS,WY
40.175335,-122.236667,TEHAMCA,TEHAMA COUNTY JAIL,RED BLUFF,CA
32.295363,-90.182473,USMSDMS,"US MARSHALS, S. DISTRICT, MS",JACKSON,MS
39.960001,-76.348233,AGC,AGUADILLA,AGUADILLA,PR
39.190482,-106.81799,PITKICO,PITKIN COUNTY JAIL,ASPEN,CO
37.708292,-120.194511,CACCJAM,SCC/JAMESTOWN,JAMESTOWN,CA
27.87829,-97.324076,POMHOLD,PORTLAND MAINE HOLD ROOM,PORTLAND,ME
42.099325,-102.869419,BOXBUNE,BOX BUTTE COUNTY,ALLIANCE,NE
27.495368,-82.572613,BRADEFL,BRADENTON DETENTION CENTER,BRADENTON,FL
40.271763,-103.628002,BRCHOLD,BRUSH HOLDROOM,BRUSH,CO
43.022284,-88.221226,WAUKEWI,WAUKESHA COUNTY JAIL,WAUKESHA,WI
42.972587,-85.670087,GRMHOLD,GRAND RAPIDS HOLD ROOM,GRAND RAPIDS,MI
35.319584,-82.455384,HENHOLD,HENDERSONVILLE HOLD ROOM,HENDERSONVILLE,NC
39.566107,-95.119226,ATCHIKS,ATCHINSON COUNTY JAIL,ATCHINSON,KS
46.321035,-111.515965,BROADMT,BROADWATER COUNTY SHERIFF,TOWNSEND,MT
31.389727,-103.52882,REJAITX,REEVES COUNTY JAIL,PECOS,TX
47.086246,-119.215122,PISCAME,PISCATAQUIS COUNTY JAIL,DOVER-FOXCROFT,ME
31.558181,-97.133912,MCCDCTX,MCLENNAN COUNTY DETENTION CENTER,WACO,TX
43.092112,-79.022955,NIACINY,NIAGARA FALLS CITY JAIL,NIAGARA FALLS,NY
32.783948,-109.719355,GRAHAAZ,GRAHAM COUNTY,SAFFORD,AZ
36.848229,-76.397683,EASTEVA,EASTERN SHORE REGIONAL JAIL,EASTVILLE,VA
31.181654,-105.357551,HUDSPTX,HUDSPETH COUNTY JAIL,SIERRA BLANCA,TX
44.975082,-93.262553,HEADCMN,HENNEPIN COUNTY ADULT DETENTION CENTER,MINNEAPOLIS,MN
43.781919,-75.497107,LEWISNY,LEWIS COUNTY JAIL,LOWVILLE,NY
36.876224,-76.221557,NORHOLD,NORFOLK SUB-OFFICE HOLD,NORFOLK,VA
38.08507,-106.138188,SAGUACO,SAGUACHE COUNTY JAIL,SAGUACHE,CO
37.096054,-94.51633,JAJUVMO,JASPER COUNTY,JOPLIN,MO
37.716011,-121.892192,SRITACA,SANTA RITA JAIL,DUBLIN,CA
45.025883,-92.80715,MNCFSTW,MINNESOTA CORRECTIONAL FACILITY (STILLWATER),STILLWATER,MN
41.415016,-81.565955,MAPLEOH,MAPLE HEIGHTS CITY JAIL,MAPLE HEIGHTS,OH
42.598716,-76.175401,CORCONY,CORTLAND COUNTY JAIL,CORTLAND,NY
44.816179,-106.95625,SHERIWY,SHERIDAN COUNTY JAIL,SHERIDAN,WY
30.227639,-93.169302,CALCALA,CALCASIEU PARISH,LAKE CHARLES,LA
38.710327,-90.266523,JENNIMO,JENNINGS CITY JAIL,JENNINGS,MO
41.20167,-80.218339,MERCEPA,MERCER COUNTY,MERCER,PA
37.799829,-122.277043,NONOLCA,NORTH COUNTY JAIL,OAKLAND,CA
42.782571,-112.848578,POWERID,POWER COUNTY JAIL,AMERICAN FALLS,ID
33.749284,-117.876573,OCCWJCA,ORANGE COUNTY CENTRAL WOMEN'S JAIL,SANTA ANA,CA
47.720326,-116.786675,KOOTEID,KOOTENAI COUNTY,COEUR D'ALENE,ID
43.181655,-78.738354,NIAGANY,NIAGARA COUNTY JAIL,LOCKPORT,NY
41.128174,-81.888772,MEDINOH,MEDINA COUNTY JAIL,MEDINA,OH
40.03752,-107.912974,RIOBLCO,RIO BLANCO COUNTY JAIL,MEEKER,CO
26.115499,-80.14277,BROJAFL,BROWARD COUNTY JAIL,FT.LAUDERDALE,FL
43.046486,-76.147492,ONONDNY,ONONDAGA COUNTY JAIL,SYRACUSE,NY
30.215424,-85.561276,BAYCOFL,BAY COUNTY,PANAMA CITY,FL
33.425502,-86.141269,BOPTDG,TALLADEGA FEDERAL CORRECTIONAL INSTITUTE,TALLADEGA,AL
30.031802,-89.97248,BHCELLA,BHC EAST LAKE (HOSP.),NEW ORLEANS,LA
28.867782,-99.108227,STDHOLD,SOUTH TEXAS/PEARSALL HOLD ROOM,PEARSALL,TX
25.715999,-80.334958,METROFL,METRO DADE JAIL,MIAMI,FL
33.435219,-111.841481,DVPSYAZ,DESERT VISTA PSYCHIATRIC,MESA,AZ
37.716066,-121.898157,BOPDUB,DUBLIN FEDERAL CORRECTION INSTITUTION,DUBLIN,CA
29.811209,-95.352566,BFGHITX,"BYRD'S FOSTER GROUP HOME, INC",HOUSTON,TX
39.087499,-108.585497,GJCHOLD,GRAND JUNCTION HOLDROOM,GRAND JUNCTION,CO
42.816587,-112.379881,BANNOID,BANNOCK COUNTY JAIL,POCATELLO,ID
45.665008,-93.916133,BENTOMN,BENTON COUNTY JAIL,FOLEY,MN
21.299523,-157.86311,HHWHOLD,INS DISTRICT OFFICE,HONOLULU,HI
36.805411,-93.465762,STONEMO,STONE COUNTY JAIL,GALENA,MO
42.204962,-83.485496,BELPDMI,BELLEVILLE POLICE DEPARTMENT (MICHIGAN),BELLEVILLE,MI
41.813737,-73.425634,HANCOME,HANCOCK COUNTY JAIL,ELLSWORTH,ME
44.788657,-93.594014,CAJUVMN,CARVER COUNTY JUVENILE DETENTION CENTER,CHASKA,MN
39.610233,-82.949261,PICKJOH,PICKAWAY COUNTY JAIL,CIRCLEVILLE,OH
30.671804,-96.347616,BEXJUTX,BEXAR COUNTY JUVENILE,SAN ANTONIO,TX
40.823267,-76.888626,SNYDEPA,SNYDER COUNTY JAIL,SELINSGROVE,PA
44.277229,-105.50969,CAMCOWY,CAMPBELL COUNTY JAIL,GILLETTE,WY
29.201791,-96.266237,WHARTTX,WHARTON COUNTY JAIL,EL CAMPO,TX
43.494886,-112.040615,BONNEID,BONNEVILLE COUNTY,IDAHO FALLS,ID
41.242491,-80.806799,TRUMBOH,TRUMBULL COUNTY JAIL,WARREN,OH
40.807696,-96.707031,LANCANE,LANCASTER COUNTY JAIL,LINCOLN,NE
43.157259,-75.375787,ONECONY,ONEIDA COUNTY JAIL,ORISKANY,NY
38.277865,-85.736581,CLAJUIN,CLARK COUNTY JUVENILE,JEFFERSONVILLE,IN
42.321245,-122.877283,JAJUVOR,JACKSON COUNTY JUVENILE,MEDFORD,OR
41.917953,-74.017781,ULSCONY,ULSTER COUNTY JAIL KINGSTON,KINGSTON,NY
37.798938,-122.274789,OAKLACA,OAKLAND CITY JAIL,OAKLAND,CA
44.450457,-95.793797,LYONCMN,LYON COUNTY JAIL,MARSHALL,MN
26.15835,-97.674683,PLMBHTX,PALMS BEHAVIORAL HEALTH,HARLINGEN,TX
41.162321,-80.65633,BPHOSOH,BELLMONT PINES HOSPITAL,YOUNGSTOWN,OH
45.673369,-111.060053,GALLAMT,GALLATIN COUNTY JAIL,BOZEMAN,MT
35.144908,-90.039743,MEMPHTN,MEMPHIS/SHELBY COUNTY JUVENILE,MEMPHIS,TN
61.216338,-149.887276,AKCCANC,STATE CORRECTIONAL CENTER,ANCHORAGE,AK
42.205111,-72.509878,HAMPDMA,HAMPDEN COUNTY,LUDLOW,MA
34.10154,-117.272959,SBERNCA,SAN BERNARDINO COUNTY JAIL,SAN BERNARDINO,CA
40.722577,-111.48152,SUMMIUT,SUMMIT COUNTY JAIL,PARK CITY,UT
46.188502,-123.836447,CLATSOR,CLATSOP COUNTY JAIL,ASTORIA,OR
48.418129,-97.405434,WALSHND,WALSH COUNTY JAIL,GRAFTON,ND
39.989444,-75.399943,STAHOLD,SAINT ALBANS HOLD ROOM,SAINT ALBANS,VT
37.676798,-106.350757,RIOGRCO,RIO GRANDE COUNTY JAIL,DEL NORTE,CO
44.95471,-93.09579,REMEDMN,REGIONS MEDICAL CENTER,ST. PAUL,MN
48.696009,-116.314429,BOUNDID,BOUNDARY COUNTY,BONNERS FERRY,ID
31.791823,-106.402591,BOEHOLD,EL PASO BOEING DR HOLDROOM,EL PASO,TX
38.578145,-121.499699,SACHOLD,SACRAMENTO HOLD,SACRAMENTO,CA
41.846212,-85.322211,STJOSMI,ST JOSEPH COUNTY (CENTREVILLE),CENTREVILLE,MI
42.273121,-89.099308,WNBGOIL,WINNEBAGO COUNTY SHERIFF'S OFFICE,ROCKFORD,IL
33.578716,-84.551439,CSCSFGA,CSC SOUTH FULTON MUNICIPAL JAIL,UNION CITY,GA
29.412646,-98.477676,USMW1TX,"US MARSHALS (WESTERN DISTRICT, TEXAS)",SAN ANTONIO,TX
37.717546,-122.038041,CAHGIRL,HOSANA GIRLS RANCH,CASTRO VALLEY,CA
31.115772,-92.067053,AVWOMLA,AVOYELLES WOMENS CORRECTIONAL CENTER,MARKSVILLE,LA
31.115772,-92.067053,AVPARLA,AVOYELLES PARISH PRISON,MARKSVILLE,LA
43.639451,-70.311201,MEYTHCT,MAINE YOUTH CENTER - LONG CREEK,SOUTH PORTLAND,ME
37.503913,-77.523148,VADCORR,VIRGINIA DEPARTMENT OF CORRECTIONS (RICHMOND),RICHMOND,VA
48.475513,-122.335598,VTCHTDN,CHITTENDEN REGIONAL CORRECTIONAL FACILITY,SOUTH BURLINGTON,VT
29.778751,-95.509917,GLOUCNJ,GLOUCESTER COUNTY JAIL,WOODBURY,NJ
39.279993,-76.612715,LIRSJUV,LUTHERAN IMMIGRATION AND REFERRAL SERVICES,BALTIMORE,MD
35.445821,-98.360825,GPCHOLD,GREAT PLAINS CI HOLDROOM,HINTON,OK
37.883775,-121.290405,SJCOJCA,SAN JOAQUIN COUNTY JAIL,FRENCH CAMP,CA
25.811556,-80.311698,TGKJLFL,TURNER GUILFORD KNIGHT (TGK) JAIL,MIAMI,FL
42.349301,-77.29543,STEUBNY,STEUBEN COUNTY JAIL,BATH,NY
39.493817,-88.174402,COLESIL,COLES COUNTY JAIL,CHARLESTON,IL
36.159071,-86.781411,BOPCNV,NASHVILLE COMMUNITY CORRECTIONS,NASHVILLE,TN
40.747487,-95.645438,FREMOIA,FREMONT COUNTY SHERIFF,SIDNEY,IA
36.832653,-76.297566,PORTSVA,PORTSMOUTH CITY JAIL,PORTSMOUTH,VA
29.948443,-90.076538,NOLHOLD,NEW ORLEANS DD&P,NEW ORLEANS,LA
33.163408,-115.493115,CASPCAL,CALIPATRIA STATE,CALIPATRIA,CA
33.163408,-115.493115,CADCCAL,CDC CALIPATRIA IHP,CALIPATRIA,CA
44.282192,-73.539346,ESSEXNY,ESSEX COUNTY JAIL (NEW YORK),LEWIS,NY
40.09943,-99.362249,HARLANE,HARLAN COUNTY JAIL,ALMA,NE
42.315904,-89.070627,RRIVRIL,ROCK RIVER HEALTH CARE,ROCKFORD,IL
40.78037,-99.740138,DAWSONE,DAWSON COUNTY JAIL,LEXINGTON,NE
41.876814,-87.629945,BOPCCC,CHICAGO MCC,CHICAGO,IL
43.096605,-79.054497,CSYJVNY,CASEY HOUSE SHELTER,BUFFALO,NY
42.056444,-92.901621,DODGEIA,CAMP DODGE,JOHNSTON,IA
31.493453,-81.494342,MCINTGA,MCINTOSH COUNTY JAIL,DARIEN,GA
47.471688,-115.922254,SHOSHID,SHOSHONE COUNTY PUBLIC SAFETY FACILITY,WALLACE,ID
42.725717,-87.783678,RACINWI,RACINE COUNTY JAIL,RACINE,WI
42.725897,-93.735287,WRIGHIA,WRIGHT COUNTY JAIL,CLARION,IA
31.636756,-110.336771,COJUVAZ,COCHISE COUNTY CHILD CENTER,HUACHUCA CITY,AZ
40.998605,-76.450934,COLUMPA,COLUMBIA COUNTY,BLOOMSBURG,PA
41.2445,41.2445,WEBERUT,WEBER COUNTY JAIL,OGDEN,UT
43.606678,-116.27189,ADACOID,ADA COUNTY JAIL,BOISE,ID
37.751835,-77.359553,PAMREVA,PAMUNKEY REGIONAL JAIL,HANOVER,VA
33.93553,-118.162152,LOSPACA,LOS PADRINOS JUVENILE HALL,DOWNEY,CA
37.357963,-108.572718,MONTECO,MONTEZUMA COUNTY JAIL,CORTEZ,CO
46.222447,-119.220731,BENTOWA,BENTON COUNTY JAIL,KENNEWICK,WA
41.810128,-87.897925,WESPDIL,WESTERN SPRINGS POLICE DEPARTMENT,WESTERN SPRINGS,IL
37.246581,-107.878644,LAPLACO,LA PLATA COUNTY JAIL,DURANGO,CO
42.977478,-76.542505,CAYUGNY,CAYUGA COUNTY JAIL,AUBURN,NY
41.743783,-74.362567,NYULSTC,ULSTER CORRECTIONAL FACILITY,NAPANOCH,NY
43.042685,-76.140546,UPSTANY,UPSTATE UNIVERSITY HOSPITAL,SYRACUSE,NY
35.333823,-97.618358,BOPOKL,OKLAHOMA FEDERAL TRANSFER CENTER,OKLAHOMA CITY,OK
30.742095,-95.532891,WALKETX,WALKER COUNTY JAIL,HUNTSVILLE,TX
43.973568,-75.928473,JEFFENY,JEFFERSON COUNTY JAIL,WATERTOWN,NY
45.181823,-93.122622,ANJUVMN,ANOKA COUNTY JUVENILE,LINO LAKES,MN
38.031902,-86.083512,BELKNNH,BELKNAP COUNTY JAIL,LACONIA,NH
45.705221,-92.951425,MNCFRUS,MINNESOTA CORRECTIONAL FACILITY (RUSH CITY),RUSH CITY,MN
30.625235,-81.626153,NASSAFL,NASSAU COUNTY JAIL,YULEE,FL
35.051592,-85.1372,SILERTN,SILVERDALE/HAMILTON COUNTY,CHATTANOOGA,TN
41.26852,-110.915063,UINTAWY,UINTA COUNTY JAIL,EVANSTON,WY
39.727309,-104.990273,DNHMCCO,DENVER HEALTH MEDICAL CENTER,DENVER,CO
42.322476,-122.878284,JACKSOR,JACKSON COUNTY JAIL,MEDFORD,OR
42.217733,-73.863803,GRECONY,GREENE COUNTY JAIL,CATSKILL,NY
44.376645,-103.7289,LAWRESD,LAWRENCE COUNTY,DEADWOOD,SD
31.553661,-97.13349,WCTHOLD,WACO DRO HOLD ROOM,WACO,TX
48.189696,-114.310488,FLATHMT,FLATHEAD COUNTY JAIL,KALISPELL,MT
34.270368,-119.213398,VENTUCA,VENTURA COUNTY JAIL,VENTURA,CA
27.175511,-80.241662,MARTIFL,MARTIN COUNTY JAIL,STUART,FL
40.981234,-111.903227,DAVISUT,DAVIS COUNTY,FARMINGTON,UT
27.246853,-98.124549,BROOKTX,BROOKS COUNTY JAIL (SHERIFF),FALFURRIAS,TX
40.251251,-103.789684,MORGACO,MORGAN COUNTY JAIL,FORT MORGAN,CO
